week,week_date,customer_id,product,channel,segment,rep_id,seats,unit_price_monthly,list_price_monthly,discount_pct,revenue
1,2024-07-01,CUST-0255,Product 8,Inside Sales,Mid-Market,REP-015,20,56.25,60,0.0625,254.83
1,2024-07-01,CUST-0256,Product 4,Inside Sales,SMB,REP-013,2,41.31,45,0.0819,18.85
1,2024-07-01,CUST-0257,Product 8,Inside Sales,SMB,REP-011,5,53.15,60,0.1141,61.46
1,2024-07-01,CUST-0258,Product 8,Inside Sales,Mid-Market,REP-014,20,56.17,60,0.0638,254.78
1,2024-07-01,CUST-0259,Product 6,Inside Sales,Enterprise,REP-015,50,84.83,95,0.1071,926.97
1,2024-07-01,CUST-0260,Product 2,Inside Sales,SMB,REP-012,3,78.71,85,0.074,53.73
1,2024-07-01,CUST-0261,Product 7,Inside Sales,SMB,REP-013,6,167.42,180,0.0699,239.74
1,2024-07-01,CUST-0262,Product 5,Inside Sales,Enterprise,REP-014,40,139.94,150,0.0671,1308.77
1,2024-07-01,CUST-0263,Product 2,Inside Sales,Mid-Market,REP-014,20,74.05,85,0.1288,339.87
1,2024-07-01,CUST-0264,Product 7,Inside Sales,SMB,REP-013,5,171.68,180,0.0462,195.71
1,2024-07-01,CUST-0265,Product 8,Inside Sales,Mid-Market,REP-012,12,57.38,60,0.0436,152.05
1,2024-07-01,CUST-0266,Product 5,Inside Sales,SMB,REP-012,3,137.84,150,0.0811,97.31
1,2024-07-01,CUST-0267,Product 1,Inside Sales,Mid-Market,REP-017,7,112.3,120,0.0642,184.3
1,2024-07-01,CUST-0268,Product 5,Inside Sales,Mid-Market,REP-015,12,142.16,150,0.0523,385.61
1,2024-07-01,CUST-0269,Product 5,Inside Sales,SMB,REP-014,2,136.68,150,0.0888,63.88
1,2024-07-01,CUST-0270,Product 4,Inside Sales,SMB,REP-011,4,40.36,45,0.1032,37.33
1,2024-07-01,CUST-0271,Product 4,Inside Sales,SMB,REP-013,5,41.33,45,0.0815,48.52
1,2024-07-01,CUST-0272,Product 2,Inside Sales,Enterprise,REP-015,58,77.32,85,0.0903,1079.11
1,2024-07-01,CUST-0273,Product 1,Inside Sales,Mid-Market,REP-013,17,111.53,120,0.0706,426.2
1,2024-07-01,CUST-0274,Product 1,Inside Sales,Mid-Market,REP-011,17,106.72,120,0.1107,400.62
1,2024-07-01,CUST-0275,Product 1,Inside Sales,Mid-Market,REP-015,11,110.92,120,0.0757,266.6
1,2024-07-01,CUST-0276,Product 8,Inside Sales,SMB,REP-011,4,56.63,60,0.0562,53.71
1,2024-07-01,CUST-0277,Product 2,Inside Sales,Enterprise,REP-017,56,76.74,85,0.0972,998.69
1,2024-07-01,CUST-0278,Product 3,Inside Sales,Mid-Market,REP-012,19,186.4,200,0.068,761.78
1,2024-07-01,CUST-0279,Product 1,Inside Sales,SMB,REP-014,2,113.36,120,0.0553,51.66
1,2024-07-01,CUST-0280,Product 2,Inside Sales,Mid-Market,REP-014,22,76.27,85,0.1027,392.66
1,2024-07-01,CUST-0281,Product 8,Inside Sales,SMB,REP-011,4,54.52,60,0.0914,49.1
1,2024-07-01,CUST-0282,Product 4,Inside Sales,Mid-Market,REP-012,12,42.25,45,0.0611,112.98
1,2024-07-01,CUST-0283,Product 2,Inside Sales,SMB,REP-013,3,75.51,85,0.1117,53.81
1,2024-07-01,CUST-0284,Product 8,Inside Sales,Enterprise,REP-012,50,55.84,60,0.0694,647.66
1,2024-07-01,CUST-0285,Product 6,Inside Sales,SMB,REP-012,2,88.6,95,0.0674,39.59
1,2024-07-01,CUST-0286,Product 5,Inside Sales,Enterprise,REP-011,63,136.12,150,0.0925,1978.14
1,2024-07-01,CUST-0287,Product 8,Inside Sales,Mid-Market,REP-014,17,55.74,60,0.071,224.69
1,2024-07-01,CUST-0288,Product 2,Inside Sales,SMB,REP-012,4,75.11,85,0.1163,67.59
1,2024-07-01,CUST-0289,Product 8,Inside Sales,SMB,REP-015,5,55.43,60,0.0762,62.91
1,2024-07-01,CUST-0290,Product 8,Inside Sales,SMB,REP-012,3,56.13,60,0.0645,39.52
1,2024-07-01,CUST-0291,Product 1,Inside Sales,Mid-Market,REP-011,17,107.45,120,0.1046,436.74
1,2024-07-01,CUST-0292,Product 2,Inside Sales,SMB,REP-017,2,80.93,85,0.0479,38.34
1,2024-07-01,CUST-0293,Product 2,Inside Sales,SMB,REP-011,2,78.86,85,0.0722,36.5
1,2024-07-01,CUST-0294,Product 6,Inside Sales,SMB,REP-012,5,85.17,95,0.1035,95.27
1,2024-07-01,CUST-0295,Product 5,Inside Sales,SMB,REP-014,2,134.59,150,0.1027,64.08
1,2024-07-01,CUST-0296,Product 1,Inside Sales,Mid-Market,REP-011,22,110.47,120,0.0794,570.79
1,2024-07-01,CUST-0297,Product 6,Inside Sales,SMB,REP-015,3,89.79,95,0.0548,61.6
1,2024-07-01,CUST-0298,Product 4,Inside Sales,Mid-Market,REP-017,13,40.81,45,0.0931,118.53
1,2024-07-01,CUST-0299,Product 8,Inside Sales,Mid-Market,REP-011,11,54.05,60,0.0992,137.62
1,2024-07-01,CUST-0300,Product 2,Inside Sales,SMB,REP-013,6,79.31,85,0.0669,109.9
1,2024-07-01,CUST-0301,Product 2,Self-Serve,SMB,REP-018,2,85,85,0,40.39
1,2024-07-01,CUST-0302,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,27.32
1,2024-07-01,CUST-0303,Product 5,Self-Serve,SMB,REP-020,1,150,150,0,34.89
1,2024-07-01,CUST-0304,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,33.47
1,2024-07-01,CUST-0305,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,34.32
1,2024-07-01,CUST-0306,Product 2,Self-Serve,SMB,REP-020,1,85,85,0,20.13
1,2024-07-01,CUST-0307,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.45
1,2024-07-01,CUST-0308,Product 2,Self-Serve,SMB,REP-019,1,85,85,0,19.4
1,2024-07-01,CUST-0309,Product 7,Self-Serve,SMB,REP-020,1,180,180,0,41.27
1,2024-07-01,CUST-0310,Product 4,Self-Serve,SMB,REP-019,1,45,45,0,10.24
1,2024-07-01,CUST-0311,Product 1,Self-Serve,Mid-Market,REP-018,5,120,120,0,136.71
1,2024-07-01,CUST-0312,Product 4,Self-Serve,SMB,REP-018,2,45,45,0,20.44
1,2024-07-01,CUST-0313,Product 2,Self-Serve,SMB,REP-018,1,85,85,0,19.7
1,2024-07-01,CUST-0314,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.14
1,2024-07-01,CUST-0315,Product 6,Self-Serve,SMB,REP-019,1,95,95,0,21.99
1,2024-07-01,CUST-0316,Product 8,Self-Serve,SMB,REP-019,1,60,60,0,13.62
1,2024-07-01,CUST-0317,Product 5,Self-Serve,Mid-Market,REP-018,4,150,150,0,138.37
1,2024-07-01,CUST-0318,Product 1,Self-Serve,SMB,REP-018,1,120,120,0,27.79
1,2024-07-01,CUST-0319,Product 8,Self-Serve,Mid-Market,REP-019,4,60,60,0,55.29
1,2024-07-01,CUST-0320,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.98
1,2024-07-01,CUST-0321,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,9.8
1,2024-07-01,CUST-0322,Product 3,Self-Serve,SMB,REP-019,1,200,200,0,46.03
1,2024-07-01,CUST-0323,Product 2,Self-Serve,SMB,REP-018,1,85,85,0,20.18
1,2024-07-01,CUST-0324,Product 2,Self-Serve,SMB,REP-018,1,85,85,0,20.48
1,2024-07-01,CUST-0325,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,9.95
1,2024-07-01,CUST-0326,Product 3,Self-Serve,SMB,REP-018,1,200,200,0,47.5
1,2024-07-01,CUST-0327,Product 4,Self-Serve,SMB,REP-018,1,45,45,0,11.03
1,2024-07-01,CUST-0328,Product 3,Self-Serve,SMB,REP-020,1,200,200,0,46.73
1,2024-07-01,CUST-0329,Product 8,Self-Serve,SMB,REP-019,1,60,60,0,13.83
1,2024-07-01,CUST-0330,Product 2,Self-Serve,SMB,REP-018,1,85,85,0,20.67
1,2024-07-01,CUST-0331,Product 2,Self-Serve,Mid-Market,REP-020,7,85,85,0,129.75
1,2024-07-01,CUST-0332,Product 3,Self-Serve,SMB,REP-018,1,200,200,0,46.28
1,2024-07-01,CUST-0333,Product 4,Self-Serve,Mid-Market,REP-019,3,45,45,0,31.74
1,2024-07-01,CUST-0334,Product 2,Self-Serve,SMB,REP-018,1,85,85,0,20.28
1,2024-07-01,CUST-0335,Product 5,Self-Serve,Mid-Market,REP-020,7,150,150,0,246.72
1,2024-07-01,CUST-0336,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.62
1,2024-07-01,CUST-0337,Product 1,Self-Serve,SMB,REP-020,1,120,120,0,26.93
1,2024-07-01,CUST-0338,Product 4,Self-Serve,SMB,REP-018,1,45,45,0,10.47
1,2024-07-01,CUST-0339,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,28.79
1,2024-07-01,CUST-0340,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,28.59
1,2024-07-01,CUST-0341,Product 3,Self-Serve,SMB,REP-019,1,200,200,0,45.02
1,2024-07-01,CUST-0342,Product 5,Self-Serve,SMB,REP-020,1,150,150,0,34.93
1,2024-07-01,CUST-0343,Product 5,Self-Serve,SMB,REP-019,1,150,150,0,34.31
1,2024-07-01,CUST-0344,Product 4,Self-Serve,SMB,REP-018,1,45,45,0,10.7
1,2024-07-01,CUST-0345,Product 6,Self-Serve,SMB,REP-018,1,95,95,0,20.84
1,2024-07-01,CUST-0346,Product 2,Self-Serve,SMB,REP-020,2,85,85,0,40.22
1,2024-07-01,CUST-0347,Product 1,Self-Serve,SMB,REP-020,1,120,120,0,26.98
1,2024-07-01,CUST-0348,Product 1,Self-Serve,SMB,REP-020,1,120,120,0,28.0
1,2024-07-01,CUST-0349,Product 6,Self-Serve,SMB,REP-019,1,95,95,0,21.61
1,2024-07-01,CUST-0350,Product 5,Self-Serve,SMB,REP-018,2,150,150,0,68.05
1,2024-07-01,CUST-0351,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.78
1,2024-07-01,CUST-0352,Product 2,Self-Serve,SMB,REP-019,2,85,85,0,37.84
1,2024-07-01,CUST-0353,Product 8,Self-Serve,Mid-Market,REP-018,5,60,60,0,67.17
1,2024-07-01,CUST-0354,Product 2,Self-Serve,SMB,REP-018,1,85,85,0,20.29
1,2024-07-01,CUST-0355,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,26.72
1,2024-07-01,CUST-0356,Product 6,Self-Serve,SMB,REP-018,2,95,95,0,43.2
1,2024-07-01,CUST-0357,Product 7,Self-Serve,SMB,REP-018,1,180,180,0,39.38
1,2024-07-01,CUST-0358,Product 4,Self-Serve,SMB,REP-018,1,45,45,0,10.05
1,2024-07-01,CUST-0359,Product 6,Self-Serve,SMB,REP-019,1,95,95,0,21.33
1,2024-07-01,CUST-0360,Product 2,Self-Serve,SMB,REP-020,1,85,85,0,19.9
1,2024-07-01,CUST-0361,Product 5,Self-Serve,Mid-Market,REP-020,2,150,150,0,66.48
1,2024-07-01,CUST-0362,Product 5,Self-Serve,SMB,REP-020,1,150,150,0,35.53
1,2024-07-01,CUST-0363,Product 6,Self-Serve,SMB,REP-018,1,95,95,0,21.98
1,2024-07-01,CUST-0364,Product 6,Self-Serve,SMB,REP-018,1,95,95,0,20.48
1,2024-07-01,CUST-0365,Product 8,Self-Serve,Mid-Market,REP-020,6,60,60,0,86.05
1,2024-07-01,CUST-0366,Product 2,Self-Serve,SMB,REP-019,1,85,85,0,20.33
1,2024-07-01,CUST-0367,Product 4,Self-Serve,SMB,REP-018,2,45,45,0,21.08
1,2024-07-01,CUST-0368,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,13.93
1,2024-07-01,CUST-0369,Product 2,Self-Serve,Mid-Market,REP-018,2,85,85,0,37.48
1,2024-07-01,CUST-0370,Product 1,Self-Serve,SMB,REP-020,1,120,120,0,28.24
1,2024-07-01,CUST-0371,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,35.35
1,2024-07-01,CUST-0372,Product 1,Self-Serve,SMB,REP-020,1,120,120,0,27.66
1,2024-07-01,CUST-0373,Product 4,Self-Serve,SMB,REP-019,1,45,45,0,10.26
1,2024-07-01,CUST-0374,Product 6,Self-Serve,SMB,REP-019,1,95,95,0,20.64
1,2024-07-01,CUST-0375,Product 3,Self-Serve,SMB,REP-020,1,200,200,0,43.44
1,2024-07-01,CUST-0376,Product 4,Self-Serve,SMB,REP-019,1,45,45,0,10.48
1,2024-07-01,CUST-0377,Product 5,Self-Serve,SMB,REP-019,1,150,150,0,31.63
1,2024-07-01,CUST-0378,Product 4,Self-Serve,SMB,REP-019,1,45,45,0,10.56
1,2024-07-01,CUST-0379,Product 8,Self-Serve,SMB,REP-019,1,60,60,0,14.02
1,2024-07-01,CUST-0380,Product 8,Self-Serve,SMB,REP-019,1,60,60,0,13.64
1,2024-07-01,CUST-0381,Product 3,Self-Serve,Mid-Market,REP-020,5,200,200,0,234.64
1,2024-07-01,CUST-0382,Product 4,Self-Serve,SMB,REP-018,2,45,45,0,20.2
1,2024-07-01,CUST-0383,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,13.79
1,2024-07-01,CUST-0384,Product 2,Self-Serve,SMB,REP-020,1,85,85,0,19.14
1,2024-07-01,CUST-0385,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,11.23
1,2024-07-01,CUST-0386,Product 2,Self-Serve,SMB,REP-019,1,85,85,0,19.72
1,2024-07-01,CUST-0387,Product 8,Self-Serve,SMB,REP-019,1,60,60,0,13.78
1,2024-07-01,CUST-0388,Product 4,Self-Serve,SMB,REP-020,2,45,45,0,20.5
1,2024-07-01,CUST-0389,Product 7,Self-Serve,Mid-Market,REP-020,5,180,180,0,206.39
1,2024-07-01,CUST-0390,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,13.84
1,2024-07-01,CUST-0391,Product 1,Self-Serve,SMB,REP-020,1,120,120,0,27.25
1,2024-07-01,CUST-0392,Product 6,Self-Serve,SMB,REP-019,1,95,95,0,22.87
1,2024-07-01,CUST-0393,Product 8,Self-Serve,Mid-Market,REP-018,7,60,60,0,101.75
1,2024-07-01,CUST-0394,Product 8,Self-Serve,SMB,REP-020,1,60,60,0,14.44
1,2024-07-01,CUST-0395,Product 4,Self-Serve,SMB,REP-018,1,45,45,0,10.02
1,2024-07-01,CUST-0396,Product 6,Self-Serve,SMB,REP-020,1,95,95,0,21.87
1,2024-07-01,CUST-0397,Product 8,Self-Serve,SMB,REP-019,2,60,60,0,28.78
1,2024-07-01,CUST-0398,Product 6,Self-Serve,SMB,REP-018,1,95,95,0,21.39
1,2024-07-01,CUST-0399,Product 4,Self-Serve,SMB,REP-020,2,45,45,0,20.97
1,2024-07-01,CUST-0400,Product 5,Self-Serve,SMB,REP-018,2,150,150,0,66.58
1,2024-07-01,CUST-0401,Product 4,Self-Serve,SMB,REP-020,2,45,45,0,21.54
1,2024-07-01,CUST-0402,Product 8,Self-Serve,SMB,REP-019,1,60,60,0,13.26
1,2024-07-01,CUST-0403,Product 7,Self-Serve,SMB,REP-019,1,180,180,0,41.52
1,2024-07-01,CUST-0404,Product 5,Self-Serve,SMB,REP-020,1,150,150,0,34.1
1,2024-07-01,CUST-0405,Product 1,Self-Serve,SMB,REP-019,2,120,120,0,53.18
1,2024-07-01,CUST-0406,Product 4,Self-Serve,SMB,REP-019,1,45,45,0,10.41
1,2024-07-01,CUST-0407,Product 8,Self-Serve,Mid-Market,REP-020,7,60,60,0,101.26
1,2024-07-01,CUST-0408,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.19
1,2024-07-01,CUST-0409,Product 1,Self-Serve,Mid-Market,REP-020,2,120,120,0,57.62
1,2024-07-01,CUST-0410,Product 2,Self-Serve,Mid-Market,REP-018,7,85,85,0,136.38
1,2024-07-01,CUST-0411,Product 3,Self-Serve,SMB,REP-020,1,200,200,0,46.3
1,2024-07-01,CUST-0412,Product 1,Self-Serve,SMB,REP-018,1,120,120,0,27.94
1,2024-07-01,CUST-0413,Product 7,Self-Serve,SMB,REP-020,1,180,180,0,42.66
1,2024-07-01,CUST-0414,Product 8,Self-Serve,SMB,REP-020,1,60,60,0,13.84
1,2024-07-01,CUST-0415,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.12
1,2024-07-01,CUST-0416,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,27.65
1,2024-07-01,CUST-0417,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,28.3
1,2024-07-01,CUST-0418,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.32
1,2024-07-01,CUST-0419,Product 6,Self-Serve,SMB,REP-018,1,95,95,0,22.52
1,2024-07-01,CUST-0420,Product 3,Self-Serve,SMB,REP-020,1,200,200,0,46.23
1,2024-07-01,CUST-0421,Product 2,Self-Serve,SMB,REP-020,1,85,85,0,19.41
1,2024-07-01,CUST-0422,Product 2,Self-Serve,SMB,REP-020,1,85,85,0,19.94
1,2024-07-01,CUST-0423,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,35.11
1,2024-07-01,CUST-0424,Product 8,Self-Serve,SMB,REP-019,1,60,60,0,14.52
1,2024-07-01,CUST-0425,Product 5,Self-Serve,SMB,REP-020,1,150,150,0,35.14
1,2024-07-01,CUST-0426,Product 4,Self-Serve,SMB,REP-018,1,45,45,0,10.44
1,2024-07-01,CUST-0427,Product 6,Self-Serve,SMB,REP-019,2,95,95,0,42.71
1,2024-07-01,CUST-0428,Product 8,Self-Serve,SMB,REP-019,1,60,60,0,13.52
1,2024-07-01,CUST-0429,Product 2,Self-Serve,SMB,REP-018,2,85,85,0,40.0
1,2024-07-01,CUST-0430,Product 5,Self-Serve,SMB,REP-019,1,150,150,0,34.79
1,2024-07-01,CUST-0431,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.01
1,2024-07-01,CUST-0432,Product 5,Self-Serve,SMB,REP-020,1,150,150,0,33.15
1,2024-07-01,CUST-0433,Product 6,Self-Serve,SMB,REP-020,1,95,95,0,22.69
1,2024-07-01,CUST-0434,Product 3,Self-Serve,SMB,REP-020,1,200,200,0,45.79
1,2024-07-01,CUST-0435,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,13.66
1,2024-07-01,CUST-0436,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,13.28
1,2024-07-01,CUST-0437,Product 3,Self-Serve,SMB,REP-018,2,200,200,0,86.88
1,2024-07-01,CUST-0438,Product 6,Self-Serve,SMB,REP-019,2,95,95,0,45.96
1,2024-07-01,CUST-0439,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,13.66
1,2024-07-01,CUST-0440,Product 2,Self-Serve,SMB,REP-020,1,85,85,0,19.93
1,2024-07-01,CUST-0441,Product 3,Self-Serve,SMB,REP-019,1,200,200,0,46.14
1,2024-07-01,CUST-0442,Product 8,Self-Serve,SMB,REP-019,1,60,60,0,14.14
1,2024-07-01,CUST-0443,Product 2,Self-Serve,Mid-Market,REP-019,6,85,85,0,120.32
1,2024-07-01,CUST-0444,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,27.18
1,2024-07-01,CUST-0445,Product 5,Self-Serve,SMB,REP-019,1,150,150,0,31.71
1,2024-07-01,CUST-0446,Product 5,Self-Serve,Mid-Market,REP-019,5,150,150,0,176.89
1,2024-07-01,CUST-0447,Product 5,Self-Serve,SMB,REP-019,1,150,150,0,36.36
1,2024-07-01,CUST-0448,Product 7,Self-Serve,SMB,REP-020,1,180,180,0,40.93
1,2024-07-01,CUST-0449,Product 6,Self-Serve,SMB,REP-018,1,95,95,0,22.95
1,2024-07-01,CUST-0450,Product 7,Self-Serve,SMB,REP-019,2,180,180,0,82.84
1,2024-07-01,CUST-0451,Product 5,Self-Serve,SMB,REP-019,2,150,150,0,70.81
1,2024-07-01,CUST-0452,Product 5,Self-Serve,SMB,REP-019,1,150,150,0,35.39
1,2024-07-01,CUST-0453,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.42
1,2024-07-01,CUST-0454,Product 8,Self-Serve,SMB,REP-020,1,60,60,0,14.39
1,2024-07-01,CUST-0455,Product 8,Self-Serve,SMB,REP-020,1,60,60,0,12.88
1,2024-07-01,CUST-0456,Product 7,Self-Serve,SMB,REP-019,1,180,180,0,40.5
1,2024-07-01,CUST-0457,Product 2,Self-Serve,SMB,REP-019,1,85,85,0,19.2
1,2024-07-01,CUST-0458,Product 6,Self-Serve,SMB,REP-020,2,95,95,0,41.93
1,2024-07-01,CUST-0459,Product 1,Self-Serve,SMB,REP-018,2,120,120,0,56.61
1,2024-07-01,CUST-0460,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,14.27
1,2024-07-01,CUST-0461,Product 4,Self-Serve,SMB,REP-019,1,45,45,0,9.95
1,2024-07-01,CUST-0462,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,13.9
1,2024-07-01,CUST-0463,Product 7,Self-Serve,SMB,REP-019,1,180,180,0,40.15
1,2024-07-01,CUST-0464,Product 5,Self-Serve,SMB,REP-019,2,150,150,0,65.99
1,2024-07-01,CUST-0465,Product 5,Self-Serve,SMB,REP-020,2,150,150,0,68.19
1,2024-07-01,CUST-0466,Product 3,Self-Serve,SMB,REP-019,1,200,200,0,46.12
1,2024-07-01,CUST-0467,Product 5,Self-Serve,Mid-Market,REP-018,3,150,150,0,99.12
1,2024-07-01,CUST-0468,Product 1,Self-Serve,SMB,REP-018,1,120,120,0,27.84
1,2024-07-01,CUST-0469,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,35.39
1,2024-07-01,CUST-0470,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,9.93
1,2024-07-01,CUST-0471,Product 1,Self-Serve,SMB,REP-018,1,120,120,0,27.94
1,2024-07-01,CUST-0472,Product 3,Self-Serve,SMB,REP-018,1,200,200,0,46.86
1,2024-07-01,CUST-0473,Product 2,Self-Serve,SMB,REP-020,2,85,85,0,38.84
1,2024-07-01,CUST-0474,Product 4,Self-Serve,SMB,REP-018,1,45,45,0,10.49
1,2024-07-01,CUST-0475,Product 5,Self-Serve,Mid-Market,REP-020,2,150,150,0,68.91
1,2024-07-01,CUST-0476,Product 6,Self-Serve,Mid-Market,REP-018,6,95,95,0,131.7
1,2024-07-01,CUST-0477,Product 2,Self-Serve,SMB,REP-018,1,85,85,0,19.73
1,2024-07-01,CUST-0478,Product 3,Self-Serve,SMB,REP-019,1,200,200,0,47.66
1,2024-07-01,CUST-0479,Product 6,Self-Serve,SMB,REP-020,1,95,95,0,21.74
1,2024-07-01,CUST-0480,Product 8,Self-Serve,SMB,REP-019,2,60,60,0,28.83
1,2024-07-01,CUST-0481,Product 1,Strategic,Enterprise,REP-023,595,94.75,120,0.2104,12866.75
1,2024-07-01,CUST-0482,Product 2,Strategic,Enterprise,REP-024,601,67.91,85,0.2011,9876.37
1,2024-07-01,CUST-0483,Product 2,Strategic,Enterprise,REP-023,229,71.18,85,0.1626,3712.27
1,2024-07-01,CUST-0484,Product 8,Strategic,Enterprise,REP-024,387,47.53,60,0.2079,4123.15
1,2024-07-01,CUST-0485,Product 4,Strategic,Enterprise,REP-024,594,36.99,45,0.1779,5234.12
1,2024-07-01,CUST-0486,Product 8,Strategic,Enterprise,REP-023,319,49.94,60,0.1677,3761.74
1,2024-07-01,CUST-0487,Product 6,Strategic,Enterprise,REP-023,236,77.96,95,0.1794,4439.96
1,2024-07-01,CUST-0488,Product 1,Strategic,Enterprise,REP-024,544,96.8,120,0.1933,11733.42
1,2024-07-01,CUST-0489,Product 4,Strategic,Enterprise,REP-024,607,38.01,45,0.1553,5484.36
1,2024-07-01,CUST-0490,Product 8,Strategic,Enterprise,REP-024,279,44.56,60,0.2573,2878.35
1,2024-07-01,CUST-0491,Product 8,Strategic,Enterprise,REP-024,551,43.49,60,0.2751,5670.55
1,2024-07-01,CUST-0492,Product 2,Strategic,Enterprise,REP-023,442,70.61,85,0.1693,7194.46
1,2024-07-01,CUST-0493,Product 4,Strategic,Enterprise,REP-024,541,36.69,45,0.1846,4533.96
1,2024-07-01,CUST-0494,Product 8,Strategic,Enterprise,REP-023,237,46.81,60,0.2199,2410.73
1,2024-07-01,CUST-0495,Product 2,Strategic,Enterprise,REP-024,285,74.02,85,0.1292,4644.59
1,2024-07-01,CUST-0496,Product 4,Strategic,Enterprise,REP-024,432,34.45,45,0.2344,3408.46
1,2024-07-01,CUST-0497,Product 8,Strategic,Enterprise,REP-023,348,44.2,60,0.2634,3479.39
1,2024-07-01,CUST-0498,Product 6,Strategic,Enterprise,REP-024,529,73.65,95,0.2247,9158.4
1,2024-07-01,CUST-0499,Product 8,Strategic,Enterprise,REP-024,289,46.87,60,0.2188,3089.39
1,2024-07-01,CUST-0500,Product 1,Strategic,Enterprise,REP-023,282,96.96,120,0.192,6430.7
1,2024-07-01,CUST-0501,Product 8,Direct Sales,Enterprise,REP-003,144,53.54,60,0.1076,1780.6
1,2024-07-01,CUST-0502,Product 3,Direct Sales,Mid-Market,REP-006,16,164.1,200,0.1795,606.37
1,2024-07-01,CUST-0503,Product 2,Direct Sales,Enterprise,REP-001,56,71.69,85,0.1566,927.2
1,2024-07-01,CUST-0504,Product 1,Direct Sales,Mid-Market,REP-001,36,97.72,120,0.1857,812.43
1,2024-07-01,CUST-0505,Product 1,Inside Sales,SMB,REP-012,4,115.6,120,0.0367,106.79
1,2024-07-01,CUST-0506,Product 4,Inside Sales,Mid-Market,REP-011,20,42.29,45,0.0603,195.33
1,2024-07-01,CUST-0507,Product 8,Inside Sales,SMB,REP-012,4,55.48,60,0.0754,51.25
1,2024-07-01,CUST-0508,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,34.64
1,2024-07-01,CUST-0509,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,27.71
1,2024-07-01,CUST-0510,Product 6,Self-Serve,SMB,REP-018,1,95,95,0,21.94
1,2024-07-01,CUST-0511,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,34.64
1,2024-07-01,CUST-0512,Product 1,Self-Serve,SMB,REP-020,2,120,120,0,55.43
2,2024-07-08,CUST-0001,Product 6,Direct Sales,Mid-Market,REP-001,47,81.7,95,0.14,890.45
2,2024-07-08,CUST-0002,Product 8,Direct Sales,Enterprise,REP-003,88,51.4,60,0.1433,1068.57
2,2024-07-08,CUST-0003,Product 5,Direct Sales,Enterprise,REP-001,165,124.53,150,0.1698,4585.96
2,2024-07-08,CUST-0004,Product 5,Direct Sales,Enterprise,REP-003,72,125.2,150,0.1653,2035.65
2,2024-07-08,CUST-0005,Product 8,Direct Sales,Enterprise,REP-006,150,54.67,60,0.0888,1846.53
2,2024-07-08,CUST-0006,Product 5,Direct Sales,Enterprise,REP-006,66,130.31,150,0.1313,1909.18
2,2024-07-08,CUST-0007,Product 8,Direct Sales,Enterprise,REP-006,118,50.61,60,0.1565,1352.55
2,2024-07-08,CUST-0008,Product 7,Direct Sales,Mid-Market,REP-004,21,159.71,180,0.1127,740.87
2,2024-07-08,CUST-0009,Product 1,Direct Sales,Enterprise,REP-003,67,98.64,120,0.178,1513.11
2,2024-07-08,CUST-0010,Product 4,Direct Sales,Enterprise,REP-003,114,39.43,45,0.1237,982.34
2,2024-07-08,CUST-0011,Product 5,Direct Sales,Enterprise,REP-004,110,125.45,150,0.1637,3182.69
2,2024-07-08,CUST-0012,Product 4,Direct Sales,Enterprise,REP-005,100,37.45,45,0.1678,910.44
2,2024-07-08,CUST-0013,Product 2,Direct Sales,Enterprise,REP-004,119,72.59,85,0.146,2085.81
