txn_id,date,product_id,channel_id,qty,unit_price,currency,discount_pct,return_flag,region
TXN-028949,2024-11-26,PRD-0013,CH-027,36,331.99,EUR,15,FALSE,Europe
TXN-011210,10/14/2024,PRD-0300,CH-022,48,53.23,EUR,5,N,Europe
TXN-022959,2024-03-22,PRD-0008,CH-031,9,50.05,BRL,0,N,Latin America
TXN-006581,2024-10-19,PRD-0402,CH-025,38,205.97,BRL,0,0,Latin America
TXN-008243,2024-01-05,PRD-0191,CH-045,48,355.09,EUR,15,N,Europe
TXN-022918,2024-08-03,PRD-0448,CH-043,23,45.79,usd,0.05,FALSE,North America
TXN-006239,2024-10-29,PRD-0311,CH-006,32,213.28,BRL,0,0,Latin America
TXN-022995,08/20/2024,PRD-0276,CH-044,48,92.18,JPY,0.05,N,Asia Pacific
TXN-028883,09/07/2024,PRD-0185,CH-017,38,466.21,usd,0,0,North America
TXN-013671,2024-01-16,PRD-0180,CH-016,17,13.02,JPY,0,0,Asia Pacific
TXN-013702,2024-01-11,PRD-0366,CH-010,26,178.58,USD,25,no,North America
TXN-018426,10/23/2024,PRD-0147,CH-007,23,417.33,usd,0.3,no,North America
TXN-000726,2024-03-19,PRD-0016,CH-024,8,498.91,BRL,0.05,0,Latin America
TXN-016049,05/08/2024,PRD-0137,CH-024,14,247.08,USD,0.3,N,North America
TXN-014951,04/11/2024,PRD-0027,CH-023,27,174.27,EUR,0,N,Europe
TXN-015507,10/31/2024,PRD-0148,CH-045,12,365.13,EUR,0,N,Europe
TXN-016368,2024-12-28,PRD-0486,CH-022,7,492.6,JPY,0.1,N,Asia Pacific
TXN-003329,2024-05-08,PRD-0499,CH-050,12,270.04,BRL,0.15,TRUE,Latin America
TXN-018904,2024-10-23,PRD-0111,CH-042,11,256.45,EUR,0.1,N,Europe
TXN-018130,03/28/2024,PRD-0100,CH-028,3,418.54,BRL,0,FALSE,Latin America
TXN-014898,2024-01-25,PRD-0246,CH-008,50,236.32,EUR,0,N,Europe
TXN-002471,03/15/2024,PRD-0249,CH-031,4,425.92,BRL,0.05,0,Latin America
TXN-016934,2024-09-05,PRD-0478,CH-020,29,105.98,USD,0,N,North America
TXN-002657,2024-05-23,PRD-0250,CH-019,4,483.42,JPY,0.25,FALSE,Asia Pacific
TXN-010836,2024-07-20,PRD-0225,CH-012,21,285.63,JPY,25,FALSE,Asia Pacific
TXN-006536,10/13/2024,PRD-0059,CH-027,31,89.33,EUR,30,N,Europe
TXN-003291,2024-12-02,PRD-0441,CH-003,14,403.89,JPY,0.25,no,Asia Pacific
TXN-001500,04/20/2024,PRD-0308,CH-025,27,262.35,JPY,0,N,Asia Pacific
TXN-012393,2024-07-12,PRD-0287,CH-017,25,53.91,JPY,25,no,Asia Pacific
TXN-009583,2024-11-11,PRD-0114,CH-027,45,169.11,BRL,0.3,FALSE,Latin America
TXN-017371,2024-06-28,PRD-0354,CH-037,20,67.8,USD,0.1,no,North America
TXN-012273,2024-09-03,PRD-0225,CH-040,18,420.83,JPY,25,FALSE,Asia Pacific
TXN-009067,2024-02-07,PRD-0191,CH-023,39,423.48,BRL,0.05,no,Latin America
TXN-008441,2024-09-05,PRD-0039,CH-011,36,346.6,EUR,30,0,Europe
TXN-004519,11/16/2024,PRD-0041,CH-049,42,481.98,JPY,0.2,FALSE,Asia Pacific
TXN-007958,2024-06-10,PRD-0192,CH-010,28,105.6,BRL,20,no,Latin America
TXN-028180,2024-10-05,PRD-0193,CH-041,33,332.48,USD,0,0,North America
TXN-018420,2024-03-03,PRD-0076,CH-034,3,174.25,JPY,0.1,,Asia Pacific
TXN-014790,01/08/2024,PRD-0413,CH-024,32,185.74,usd,0.25,FALSE,North America
TXN-017373,2024-11-01,PRD-0299,CH-038,29,264.52,USD,0.05,FALSE,North America
TXN-016942,2024-01-02,PRD-0058,CH-029,14,219.68,JPY,5,N,Asia Pacific
TXN-019051,11/07/2024,PRD-0270,CH-032,37,335.69,EUR,0.3,no,Europe
TXN-028245,2024-07-23,PRD-0308,CH-015,47,208.66,usd,30,no,North America
TXN-020186,2024-03-31,PRD-0125,CH-033,14,46.73,EUR,10,no,Europe
TXN-008018,2024-01-15,PRD-0381,CH-033,15,448.72,USD,0,0,North America
TXN-014097,2024-06-18,PRD-0412,CH-034,24,374.99,EUR,0.15,0,Europe
TXN-026658,2024-05-04,PRD-0458,CH-049,29,422.22,EUR,0.2,0,Europe
TXN-020047,09/04/2024,PRD-0148,CH-045,28,246.57,BRL,0,yes,Latin America
TXN-018299,2024-03-08,PRD-0381,CH-032,18,139.69,US Dollar,10,no,North America
TXN-006087,2024-04-29,PRD-0481,CH-021,31,362.87,JPY,0.05,N,Asia Pacific
TXN-010950,04/21/2024,PRD-0039,CH-028,46,485.17,BRL,0.1,N,Latin America
TXN-011544,2024-07-15,PRD-0466,CH-029,39,256.86,USD,0.3,N,North America
TXN-007241,06/10/2024,PRD-0237,CH-028,18,46.76,EUR,5,0,Europe
TXN-023029,2024-07-26,PRD-0190,CH-016,47,72.8,USD,0.25,no,North America
TXN-028483,2024-08-06,PRD-0254,CH-007,13,342.34,EUR,5,0,Europe
TXN-026719,2024-01-01,PRD-0140,CH-039,50,242.13,JPY,15,N,Asia Pacific
TXN-012471,03/20/2024,PRD-0235,CH-028,47,260.86,JPY,0,N,Asia Pacific
TXN-022124,2024-06-26,PRD-0407,CH-041,30,54.09,JPY,15,0,Asia Pacific
TXN-029212,2024-06-25,PRD-0215,CH-035,39,442.64,BRL,0,Y,Latin America
TXN-020305,2024-12-09,PRD-0150,CH-031,22,108.13,JPY,0.25,Y,Asia Pacific
TXN-009101,03/16/2024,PRD-0481,CH-010,24,449.55,USD,0,,North America
TXN-019071,2024-09-08,PRD-0023,CH-001,43,313.32,EUR,0.15,N,Europe
TXN-023023,2024-10-11,PRD-0100,CH-054,43,230.51,BRL,0.3,0,Latin America
TXN-023908,2024-06-04,PRD-0160,CH-046,12,181.46,BRL,0,N,Latin America
TXN-027966,2024-08-25,prd-0370,CH-012,18,37.44,USD,0,0,North America
TXN-017726,09/11/2024,PRD-0087,CH-015,24,412.15,EUR,5,0,Europe
TXN-022446,2024-09-09,PRD-0473,CH-003,3,84.73,BRL,0.05,0,Latin America
TXN-001594,2024-11-13,PRD-0184,CH-039,25,228.91,BRL,0,no,Latin America
TXN-028751,05/16/2024,prd-0272,CH-005,47,166.47,USD,0,N,North America
TXN-016296,2024-12-22,PRD-0129,CH-042,37,309.1,EUR,10,yes,Europe
TXN-009833,2024-07-13,PRD-0050,CH-004,48,201.95,JPY,0,0,Asia Pacific
TXN-010623,2024-08-10,PRD-0126,CH-018,45,45.85,EUR,0,N,Europe
TXN-019688,2024-01-16,PRD-0351,CH-023,43,83.58,JPY,0.05,N,Asia Pacific
TXN-020297,2024-12-24,PRD-0016,CH-044,35,302.56,BRL,0,N,Latin America
TXN-029623,2024-08-10,PRD-0179,CH-024,31,216.22,EUR,15,N,Europe
TXN-019423,2024-03-25,PRD-0039,CH-012,19,205.67,BRL,25,0,Latin America
TXN-019491,2024-08-27,PRD-0060,CH-023,39,456.51,US Dollar,0,Y,North America
TXN-020383,2024-01-09,PRD-0127,CH-040,11,102.29,EUR,0.3,FALSE,Europe
TXN-019172,10/13/2024,PRD-0514,CH-030,33,77.48,BRL,15,N,Latin America
TXN-007114,2024-11-18,PRD-0013,CH-031,25,459.25,EUR,0.25,FALSE,Europe
TXN-024844,2024-05-03,PRD-0455,CH-016,31,381.15,JPY,0.05,0,Asia Pacific
TXN-023364,2024-09-15,PRD-0059,CH-006,23,374.9,JPY,20,FALSE,Asia Pacific
TXN-019295,11/14/2024,prd-0229,CH-009,50,250.9,JPY,0.05,no,Asia Pacific
TXN-006076,2024-03-17,PRD-0269,CH-006,47,416.67,USD,0.1,no,North America
TXN-026142,09/01/2024,PRD-0043,CH-030,15,211.14,USD,25,FALSE,North America
TXN-020522,05/07/2024,PRD-0434  ,CH-031,35,246.89,EUR,5,N,Europe
TXN-001480,2024-07-27,PRD-0410,CH-020,8,95.96,BRL,10,0,Latin America
TXN-015939,2024-05-01,PRD-0064,CH-050,20,318.98,EUR,0,FALSE,Europe
TXN-028878,08/03/2024,PRD-0341,CH-056,22,318.35,BRL,0,FALSE,Latin America
TXN-016586,2024-01-01,PRD-0469,CH-009,49,363.27,EUR,15,N,Europe
TXN-013877,2024-09-26,PRD-0133,CH-024,36,491.46,usd,0.05,Y,North America
TXN-027231,2024-01-30,PRD-0333,CH-001,17,35.93,JPY,0.2,N,Asia Pacific
TXN-024681,2024-09-05,PRD-0465,CH-035,7,234.06,JPY,0,no,Asia Pacific
TXN-016221,2024-09-15,PRD-0447,CH-018,12,478.2,EUR,0,N,Europe
TXN-015423,01/14/2024,PRD-0419,CH-044,47,393.49,BRL,0.25,no,Latin America
TXN-022742,05/24/2024,PRD-0062,CH-031,50,19.13,EUR,0,0,Europe
TXN-028404,01/30/2024,PRD-0289,CH-050,16,101.64,USD,0,FALSE,North America
TXN-021618,2024-09-24,PRD-0261,CH-012,37,489.14,EUR,0,N,Europe
TXN-020862,2024-01-31,prd-0189,CH-020,3,359.91,BRL,0,Y,Latin America
TXN-018541,07/01/2024,PRD-0224,CH-010,4,51.12,JPY,0,no,Asia Pacific
TXN-017018,2024-09-07,PRD-0293,CH-022,46,395.89,USD,0,N,North America
TXN-025093,2024-02-17,PRD-0131,CH-023,44,18.57,BRL,0.25,0,Latin America
TXN-004856,2024-04-29,PRD-0309,CH-034,25,294.02,JPY,0,N,Asia Pacific
TXN-025870,2024-01-28,PRD-0243,CH-026,41,299.89,USD,0.2,N,North America
TXN-005780,03/19/2024,PRD-0120,CH-026,37,318.23,EUR,0,0,Europe
TXN-021702,2024-02-03,PRD-0259,CH-055,46,17.07,JPY,5,FALSE,Asia Pacific
TXN-005054,2024-11-28,PRD-0006,CH-033,23,393.98,JPY,0,N,Asia Pacific
TXN-016693,08/12/2024,PRD-0012,CH-037,26,271.09,USD,0.25,no,North America
TXN-002514,2024-09-27,prd-0096,CH-014,39,425.85,USD,0.05,N,North America
TXN-015480,2024-06-04,PRD-0173,CH-033,40,412.17,JPY,0.25,no,Asia Pacific
TXN-012525,2024-10-22,PRD-0377,CH-041,41,346.39,BRL,0.15,N,Latin America
TXN-024326,09/07/2024,PRD-0162,CH-003,4,58.37,BRL,0.05,0,Latin America
TXN-026678,2024-06-28,PRD-0207,CH-040,32,483.93,USD,0,0,North America
TXN-013194,2024-05-21,PRD-0025,CH-050,17,358.44,JPY,25,FALSE,Asia Pacific
TXN-020936,2024-05-28,PRD-0426,CH-044,47,408.27,USD,0.3,N,North America
TXN-003837,2024-11-28,PRD-0122,CH-018,31,77.09,BRL,0.2,no,Latin America
TXN-027488,2024-02-25,PRD-0352,CH-039,49,497.76,USD,0.2,FALSE,North America
TXN-011578,10/06/2024,PRD-0391,CH-023,25,69.81,BRL,0.25,0,Latin America
TXN-003142,08/22/2024,PRD-0361,CH-047,42,421.71,BRL,15,FALSE,Latin America
TXN-013480,2024-10-31,PRD-0420,CH-031,50,164.63,EUR,0.1,N,Europe
TXN-025729,2024-09-05,PRD-0148,CH-019,8,289.73,JPY,0.1,N,Asia Pacific
TXN-029240,2024-12-14,PRD-0103,CH-019,20,207.21,usd,0.2,N,North America
TXN-017869,2024-08-07,PRD-0130,CH-046,43,209.04,EUR,0.3,FALSE,Europe
TXN-015268,2024-04-10,PRD-0024,CH-030,31,193.16,usd,25,N,North America
TXN-004041,2024-04-12,PRD-0152,CH-011,41,193.27,BRL,15,0,Latin America
TXN-014571,2024-08-10,PRD-0234,CH-011,50,72.41,EUR,0,Y,Europe
TXN-017983,2024-07-23,PRD-0244,CH-026,17,392.71,BRL,0,0,Latin America
TXN-001709,04/24/2024,PRD-0282,CH-021,36,272.71,EUR,5,yes,Europe
TXN-023817,2024-05-03,PRD-0426,CH-047,49,495.21,USD,0.05,no,North America
TXN-018611,2024-11-26,PRD-0040,CH-005,27,97.7,EUR,0.25,N,Europe
TXN-011667,04/04/2024,PRD-0122,CH-020,14,110.48,JPY,0.25,N,Asia Pacific
TXN-009050,2024-04-22,PRD-0437,CH-001,30,174.36,USD,0.15,0,North America
TXN-013857,2024-12-05,PRD-0409,CH-022,8,434.05,JPY,25,FALSE,Asia Pacific
TXN-009166,2024-10-16,PRD-0341,CH-046,48,465.89,JPY,10,no,Asia Pacific
TXN-022453,2024-02-26,PRD-0363,CH-003,33,343.14,JPY,10,N,Asia Pacific
TXN-024557,09/05/2024,PRD-0318,CH-047,41,303.18,USD,0,0,North America
TXN-010544,2024-03-09,PRD-0476,CH-031,34,74.92,JPY,0.25,FALSE,Asia Pacific
TXN-029195,2024-12-22,PRD-0230,CH-049,20,382.66,BRL,0,N,Latin America
TXN-016187,2024-11-17,PRD-0471,CH-022,11,66.85,EUR,0,N,Europe
TXN-020794,09/03/2024,PRD-0001,CH-007,4,421.66,BRL,10,N,Latin America
TXN-020975,2024-11-28,PRD-0303,CH-021,40,494.05,BRL,0.2,N,Latin America
TXN-003253,2024-07-25,PRD-0060,CH-009,14,135.65,JPY,0,N,Asia Pacific
TXN-013114,2024-06-09,PRD-0430,CH-004,24,410.74,USD,0.15,Y,North America
TXN-014546,2024-04-14,PRD-0461,CH-016,23,93.4,EUR,5,0,Europe
TXN-026828,2024-08-30,PRD-0359,CH-012,46,201.35,BRL,0.2,N,Latin America
TXN-019813,2024-07-16,PRD-0342,CH-036,14,91.49,USD,0.1,FALSE,North America
TXN-025747,2024-07-23,PRD-0187,CH-009,11,171.17,JPY,0.1,N,Asia Pacific
TXN-008442,05/06/2024,PRD-0434,CH-023,41,89.34,JPY,0.2,FALSE,Asia Pacific
TXN-001292,2024-05-04,PRD-0282,CH-024,12,181.32,JPY,0,FALSE,Asia Pacific
TXN-008630,2024-02-13,PRD-0515,CH-018,43,262.14,JPY,0,0,Asia Pacific
TXN-004776,2024-01-01,PRD-0372,CH-031,39,149.61,BRL,0,N,Latin America
TXN-002333,2024-04-22,PRD-0251,CH-008,13,246.39,USD,0.05,yes,North America
TXN-004387,2024-01-22,PRD-0315,CH-049,43,266.5,JPY,0,N,Asia Pacific
TXN-019492,02/07/2024,PRD-0394,CH-027,9,150.89,JPY,10,,Asia Pacific
TXN-017995,2024-04-19,PRD-0030,CH-050,2,70.67,usd,0,N,North America
TXN-028277,01/22/2024,PRD-0223,CH-012,50,488.45,BRL,0,,Latin America
TXN-001183,01/25/2024,PRD-0323,CH-034,41,37.47,EUR,0,FALSE,Europe
TXN-014896,2024-04-05,PRD-0488,CH-035,26,216.43,USD,0.25,0,North America
TXN-024214,12/06/2024,PRD-0396,CH-008,17,467.38,USD,0.25,FALSE,North America
TXN-015829,2024-04-29,PRD-0219,CH-018,33,438.75,USD,0.1,no,North America
TXN-029708,2024-06-27,PRD-0025,CH-045,35,34.46,BRL,15,0,Latin America
TXN-010316,2024-12-16,PRD-0191,CH-003,23,432.87,USD,0.2,,North America
TXN-020238,01/10/2024,PRD-0251,CH-011,34,354.7,BRL,0,N,Latin America
TXN-027285,03/23/2024,PRD-0376,CH-038,4,209.95,BRL,0.1,no,Latin America
TXN-008331,2024-02-18,PRD-0489,CH-020,43,416.74,EUR,0,N,Europe
TXN-012348,2024-01-23,PRD-0223,CH-001,7,211.48,EUR,0.3,TRUE,Europe
TXN-016893,2024-12-21,PRD-0213,CH-020,9,31.91,EUR,0.1,N,Europe
TXN-016065,11/09/2024,PRD-0147,CH-033,4,25.88,USD,30,N,North America
TXN-008941,2024-08-06,PRD-0424,CH-007,42,18.65,EUR,0,FALSE,Europe
TXN-003682,2024-04-03,PRD-0406,CH-029,36,31.65,JPY,0.05,no,Asia Pacific
TXN-022576,06/22/2024,PRD-0011,CH-042,38,277.99,usd,0,N,North America
TXN-021249,04/19/2024,PRD-0124,CH-030,4,445.56,EUR,0.3,N,Europe
TXN-020945,2024-06-03,PRD-0175,CH-018,47,390.53,US Dollar,0,yes,North America
TXN-015534,2024-01-02,PRD-0135,CH-028,4,418.39,BRL,15,no,Latin America
TXN-012223,12/10/2024,PRD-0092,CH-002,21,133.83,USD,0,no,North America
TXN-004281,2024-04-26,PRD-0388,CH-047,32,281.55,BRL,0.25,N,Latin America
TXN-011449,2024-12-01,PRD-0265,CH-025,2,385.33,EUR,0,FALSE,Europe
TXN-016771,2024-09-18,PRD-0008,CH-044,23,482.97,JPY,30,0,Asia Pacific
TXN-019506,2024-02-17,PRD-0453,CH-027,44,235.82,USD,0.25,FALSE,North America
TXN-012540,2024-04-14,PRD-0304,CH-009,42,61.94,JPY,30,N,Asia Pacific
TXN-028410,2024-12-30,PRD-0296,CH-035,35,443.4,US Dollar,0,N,North America
TXN-005048,2024-09-22,PRD-0459,CH-029,8,406.23,BRL,0,no,Latin America
TXN-021150,2024-08-18,PRD-0065,CH-022,19,367.15,EUR,0.3,FALSE,Europe
TXN-025476,05/04/2024,PRD-0404,CH-007,42,219.53,BRL,0,N,Latin America
TXN-028726,10/06/2024,PRD-0253,CH-031,47,168.16,BRL,0.15,FALSE,Latin America
TXN-014025,2024-11-14,PRD-0212,CH-033,19,34.91,usd,0,FALSE,North America
TXN-009024,2024-03-03,PRD-0400,CH-049,47,432.82,EUR,10,N,Europe
TXN-009099,12/12/2024,PRD-0345,CH-023,16,425.11,EUR,0.3,no,Europe
TXN-026274,03/08/2024,PRD-0056,CH-033,44,160.6,US Dollar,20,N,North America
TXN-012704,11/30/2024,PRD-0028,CH-005,2,440.57,JPY,0,no,Asia Pacific
TXN-016733,10/31/2024,PRD-0310,CH-002,16,194.76,EUR,0.1,N,Europe
TXN-006520,2024-05-04,PRD-0270,CH-047,35,496.19,EUR,0.3,0,Europe
TXN-002375,05/18/2024,PRD-0370,CH-018,31,357.05,EUR,10,0,Europe
TXN-022257,2024-08-08,PRD-0229,CH-015,16,219.72,USD,0,0,North America
TXN-028662,03/21/2024,PRD-0008,CH-047,13,338.73,US Dollar,30,Y,North America
TXN-000528,06/14/2024,PRD-0446,CH-011,27,451.98,usd,0.25,FALSE,North America
TXN-011498,06/07/2024,PRD-0279,CH-050,21,311.78,EUR,0,FALSE,Europe
TXN-018815,2024-10-31,PRD-0054,CH-004,14,372.81,BRL,10,no,Latin America
TXN-005860,11/24/2024,PRD-0339,CH-031,49,169.52,EUR,0,TRUE,Europe
TXN-006299,01/21/2024,PRD-0520,CH-045,19,161.52,BRL,0,FALSE,Latin America
TXN-015969,2024-12-22,PRD-0282,CH-029,32,286.67,USD,0,N,North America
TXN-006133,01/24/2024,PRD-0394,CH-015,21,371.08,USD,0.05,0,North America
TXN-011295,2024-03-26,PRD-0298,CH-037,42,390.57,BRL,0.2,N,Latin America
TXN-005506,2024-03-09,PRD-0012,CH-006,47,271.32,BRL,0.1,FALSE,Latin America
TXN-013709,05/15/2024,PRD-0144,CH-016,35,148.04,BRL,0.25,no,Latin America
TXN-012680,2024-09-06,PRD-0452,CH-036,29,347.61,BRL,0.15,yes,Latin America
TXN-012046,2024-01-03,PRD-0471,CH-041,11,175.52,JPY,0,N,Asia Pacific
TXN-015781,2024-08-09,PRD-0299  ,CH-010,18,390.84,EUR,30,FALSE,Europe
TXN-008596,2024-08-30,PRD-0207,CH-048,28,308.98,BRL,0,0,Latin America
TXN-018290,12/30/2024,PRD-0224,CH-031,1,217.67,USD,0,N,North America
TXN-025800,04/15/2024,PRD-0434,CH-053,33,172.65,JPY,0,,Asia Pacific
TXN-019974,03/14/2024,PRD-0349,CH-023,9,336.14,usd,0,0,North America
TXN-005009,01/05/2024,PRD-0450,CH-024,11,91.58,EUR,0.05,N,Europe
TXN-007033,2024-12-03,PRD-0256,CH-017,16,320.75,USD,0.1,N,North America
TXN-009755,2024-07-09,PRD-0156,CH-001,3,189.15,USD,0.2,1,North America
TXN-026987,2024-03-03,PRD-0123,CH-013,45,61.6,USD,0.3,Y,North America
TXN-009113,04/18/2024,PRD-0095,CH-012,22,369.08,BRL,0,N,Latin America
TXN-005636,2024-08-11,PRD-0044,CH-016,33,207.08,EUR,0.2,no,Europe
TXN-027917,2024-09-29,PRD-0267,CH-005,47,444.63,USD,0,N,North America
TXN-028774,2024-08-13,PRD-0146,CH-045,2,269.27,BRL,0.3,N,Latin America
TXN-002990,2024-12-08,PRD-0132,CH-008,4,143.43,BRL,5,N,Latin America
TXN-012919,08/31/2024,PRD-0206,CH-027,11,135.21,BRL,0.05,N,Latin America
TXN-027667,2024-08-26,PRD-0081,CH-011,2,352.77,US Dollar,0.1,N,North America
TXN-007373,2024-05-09,PRD-0174,CH-028,21,149.5,EUR,0.05,no,Europe
TXN-007243,2024-02-25,PRD-0456,CH-038,38,281.41,JPY,0.25,FALSE,Asia Pacific
TXN-001321,03/05/2024,PRD-0135  ,CH-036,27,442.47,USD,0.3,FALSE,North America
TXN-027267,05/15/2024,PRD-0161,CH-027,22,202.93,USD,0.15,yes,North America
TXN-018211,10/07/2024,PRD-0053,CH-045,22,355.73,US Dollar,30,N,North America
TXN-015123,09/02/2024,PRD-0438,CH-001,28,68.41,EUR,0.25,no,Europe
TXN-023057,2024-11-02,PRD-0248,CH-013,15,275.64,US Dollar,0.3,N,North America
TXN-006429,03/03/2024,PRD-0099,CH-020,4,34.94,EUR,0,no,Europe
TXN-022438,2024-11-01,PRD-0291,CH-038,24,387.08,US Dollar,0.15,FALSE,North America
TXN-004509,12/24/2024,PRD-0056,CH-016,42,284.01,JPY,0.15,N,Asia Pacific
TXN-020820,04/21/2024,PRD-0479  ,CH-038,14,181.92,BRL,0.2,N,Latin America
TXN-021233,03/23/2024,PRD-0369,CH-039,27,378.81,EUR,0,0,Europe
TXN-005704,2024-09-20,PRD-0133,CH-031,45,40.86,BRL,15,,Latin America
TXN-004443,12/03/2024,PRD-0396,CH-041,30,482.64,BRL,0.15,N,Latin America
TXN-007791,2024-09-02,PRD-0154,CH-049,36,482.5,BRL,0.25,,Latin America
TXN-022814,2024-06-13,PRD-0185,CH-042,37,195.0,BRL,0.15,,Latin America
TXN-010148,2024-10-10,PRD-0093,CH-046,51,133.71,BRL,0,no,Latin America
TXN-019403,2024-12-04,PRD-0251,CH-015,37,15.49,EUR,15,0,Europe
TXN-015740,2024-02-21,PRD-0466,CH-001,41,407.82,BRL,0,no,Latin America
TXN-005616,2024-05-20,PRD-0489,CH-042,16,402.68,JPY,10,0,Asia Pacific
TXN-012079,2024-09-04,PRD-0169,CH-048,27,188.54,EUR,5,N,Europe
TXN-002556,12/20/2024,PRD-0020,CH-040,19,396.03,EUR,25,0,Europe
TXN-020929,2024-09-09,PRD-0297,CH-031,26,55.17,JPY,5,N,Asia Pacific
TXN-025766,10/18/2024,PRD-0257,CH-011,38,264.35,BRL,10,no,Latin America
TXN-013442,2024-05-28,PRD-0410,CH-017,36,246.79,EUR,0,0,Europe
TXN-008800,2024-03-29,PRD-0338,CH-030,46,181.8,EUR,0.2,FALSE,Europe
TXN-012321,2024-07-09,PRD-0050,CH-030,32,373.92,BRL,0.1,no,Latin America
TXN-021568,2024-03-24,PRD-0158,CH-055,12,382.59,USD,0,FALSE,North America
TXN-015639,04/19/2024,PRD-0239,CH-011,17,87.28,usd,5,no,North America
TXN-014925,2024-10-09,PRD-0250,CH-021,11,389.64,USD,0.25,N,North America
TXN-011685,2024-12-25,PRD-0043,CH-004,27,7.62,USD,5,no,North America
TXN-025603,2024-07-03,PRD-0039,CH-007,48,313.39,EUR,5,0,Europe
TXN-011403,2024-06-08,PRD-0378,CH-002,39,414.42,JPY,0.1,,Asia Pacific
TXN-007607,2024-08-29,PRD-0114,CH-030,7,109.49,JPY,0.3,1,Asia Pacific
TXN-001794,06/12/2024,PRD-0401,CH-025,9,197.1,usd,30,,North America
TXN-010542,07/13/2024,PRD-0111,CH-005,19,219.25,BRL,0,,Latin America
TXN-022260,2024-10-06,PRD-0504,CH-035,45,151.36,USD,0,N,North America
TXN-002761,07/04/2024,PRD-0191,CH-014,4,37.34,BRL,5,0,Latin America
TXN-002814,2024-02-21,PRD-0164,CH-015,29,335.75,BRL,25,0,Latin America
TXN-009878,2024-01-08,PRD-0069,CH-044,44,177.98,USD,25,0,North America
TXN-007692,2024-07-08,PRD-0353,CH-011,19,439.05,JPY,0.25,no,Asia Pacific
TXN-002194,2024-10-12,PRD-0431,CH-043,17,474.46,JPY,0,FALSE,Asia Pacific
TXN-015688,2024-08-13,PRD-0481,CH-043,36,106.75,BRL,0,N,Latin America
TXN-005043,2024-04-17,PRD-0397,CH-038,8,32.93,BRL,0.15,FALSE,Latin America
TXN-021935,2024-04-03,PRD-0135,CH-017,24,260.69,USD,0,N,North America
TXN-018941,04/26/2024,PRD-0165,CH-022,42,499.53,US Dollar,0.2,no,North America
TXN-029660,2024-06-22,prd-0487,CH-032,37,67.23,BRL,0.25,no,Latin America
TXN-005551,2024-08-04,PRD-0254,CH-046,20,59.16,USD,0.15,1,North America
TXN-005695,11/17/2024,PRD-0459,CH-012,31,55.87,BRL,25,N,Latin America
TXN-018165,2024-09-20,PRD-0470,CH-003,32,339.68,US Dollar,30,no,North America
TXN-022162,2024-04-06,PRD-0031,CH-001,41,181.57,USD,0.15,no,North America
TXN-022246,04/06/2024,PRD-0436,CH-035,17,484.66,JPY,0,no,Asia Pacific
TXN-026322,08/01/2024,PRD-0053,CH-018,42,238.22,EUR,0.05,no,Europe
TXN-005106,12/24/2024,PRD-0421,CH-038,32,424.67,EUR,0,no,Europe
TXN-027413,2024-08-19,PRD-0275,CH-020,4,68.74,EUR,0,N,Europe
TXN-007777,2024-04-08,PRD-0219,CH-027,31,262.06,EUR,0,N,Europe
TXN-003134,2024-01-15,PRD-0102,CH-027,10,205.71,JPY,0.3,FALSE,Asia Pacific
TXN-020903,2024-07-07,PRD-0470,CH-021,39,138.76,usd,15,no,North America
TXN-015906,2024-07-12,PRD-0437,CH-021,7,465.22,BRL,5,N,Latin America
TXN-005778,2024-06-14,PRD-0204,CH-018,11,151.22,EUR,0,FALSE,Europe
TXN-009792,2024-06-15,PRD-0119,CH-049,34,137.0,EUR,20,0,Europe
TXN-016564,2024-03-26,PRD-0288,CH-043,5,245.36,EUR,0,N,Europe
TXN-007532,02/25/2024,PRD-0292,CH-004,44,106.28,JPY,0.3,FALSE,Asia Pacific
TXN-005694,2024-05-20,PRD-0304,CH-001,35,340.37,BRL,0.05,no,Latin America
TXN-014949,2024-01-08,PRD-0048,CH-027,26,142.68,BRL,0,no,Latin America
TXN-018045,12/19/2024,PRD-0102,CH-008,48,497.4,US Dollar,15,,North America
TXN-008775,2024-12-03,PRD-0024,CH-054,25,92.24,BRL,0.3,N,Latin America
TXN-011251,2024-03-21,PRD-0183,CH-045,3,11.45,USD,0,FALSE,North America
TXN-016845,11/04/2024,PRD-0025,CH-013,42,204.38,EUR,0.25,N,Europe
TXN-017236,07/15/2024,PRD-0223,CH-020,7,398.45,JPY,10,no,Asia Pacific
TXN-007587,2024-12-03,PRD-0454,CH-027,11,331.43,BRL,0.05,0,Latin America
TXN-002604,2024-05-03,PRD-0147,CH-009,39,266.49,USD,0,0,North America
TXN-012684,04/20/2024,PRD-0349,CH-021,32,464.09,USD,0.2,N,North America
TXN-021329,03/23/2024,PRD-0240,CH-023,31,59.24,US Dollar,0,0,North America
TXN-021786,2024-10-03,PRD-0450,CH-040,13,93.55,EUR,20,no,Europe
TXN-015496,2024-08-07,PRD-0002,CH-037,50,19.7,US Dollar,25,no,North America
TXN-000080,03/30/2024,PRD-0358,CH-021,45,192.82,BRL,10,0,Latin America
TXN-023055,2024-04-14,PRD-0141,CH-014,18,271.15,US Dollar,0.1,0,North America
TXN-017975,2024-06-10,PRD-0115,CH-039,44,197.09,JPY,10,FALSE,Asia Pacific
TXN-006902,11/09/2024,PRD-0466,CH-002,26,65.21,EUR,0,no,Europe
